tenant_slug,product_name,description,price_cpm,delivery_type,formats_json,targeting_json
spotify,Spotify Study Mode Mood Package 117,Align your message with the Study Mode Mood and tap into listeners' emotions. Deliver your brand message when they are feeling the vibe and create a meaningful connection across the globe.,19,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""smart speaker""]}"
spotify,Spotify EDM Genre Channel Package 118,Own the EDM Genre Channel and speak directly to fans of this sound. Connect with passionate listeners who live and breathe music in this genre and enjoy global appeal.,23,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Germany"", ""France""], ""device_type_any_of"": [""mobile"", ""desktop""]}"
spotify,Spotify On Purpose with Jay Shetty Sponsorship Package 119,Sponsor the On Purpose with Jay Shetty Sponsorship to reach dedicated podcast fans. Your brand becomes part of engaging conversations and personal stories that resonate with listeners worldwide.,20,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Germany"", ""Singapore"", ""USA""], ""device_type_any_of"": [""mobile""]}"
spotify,Spotify Yoga Enthusiasts Pack Package 120,Use our Yoga Enthusiasts Pack to connect with a specific lifestyle group. Deliver your message with personalization and global scale to a community that reflects your brand values.,39,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Australia"", ""France""], ""device_type_any_of"": [""smart speaker"", ""desktop"", ""mobile""]}"
spotify,Spotify Throwback Thursday Playlist Package 121,Be part of the soundtrack with our Throwback Thursday Playlist. Reach listeners everywhere as they discover new music curated to fit their lifestyle and let your brand become part of their daily soundtrack.,12,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""UK"", ""Singapore"", ""Germany""], ""device_type_any_of"": [""smart speaker"", ""desktop"", ""mobile""]}"
spotify,Spotify Relaxing Sunday Mood Package 122,Align your message with the Relaxing Sunday Mood and tap into listeners' emotions. Deliver your brand message when they are feeling the vibe and create a meaningful connection across the globe.,18,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""UK""], ""device_type_any_of"": [""desktop"", ""smart speaker""]}"
spotify,Spotify Classical Genre Channel Package 123,Own the Classical Genre Channel and speak directly to fans of this sound. Connect with passionate listeners who live and breathe music in this genre and enjoy global appeal.,32,guaranteed,"[""audio""]","{""geo_country_any_of"": [""France"", ""Singapore""], ""device_type_any_of"": [""smart speaker""]}"
spotify,Spotify The Michelle Obama Podcast Sponsorship Package 124,Sponsor the The Michelle Obama Podcast Sponsorship to reach dedicated podcast fans. Your brand becomes part of engaging conversations and personal stories that resonate with listeners worldwide.,33,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""France""], ""device_type_any_of"": [""smart speaker"", ""desktop""]}"
spotify,Spotify Gamers Music Pack Package 125,Use our Gamers Music Pack to connect with a specific lifestyle group. Deliver your message with personalization and global scale to a community that reflects your brand values.,16,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Australia"", ""USA"", ""France""], ""device_type_any_of"": [""mobile"", ""desktop"", ""smart speaker""]}"
spotify,Spotify Pop Rising Playlist Package 126,Be part of the soundtrack with our Pop Rising Playlist. Reach listeners everywhere as they discover new music curated to fit their lifestyle and let your brand become part of their daily soundtrack.,28,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Australia"", ""UK"", ""France""], ""device_type_any_of"": [""smart speaker""]}"
spotify,Spotify Happy Vibes Mood Package 127,Align your message with the Happy Vibes Mood and tap into listeners' emotions. Deliver your brand message when they are feeling the vibe and create a meaningful connection across the globe.,14,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""France"", ""USA""], ""device_type_any_of"": [""desktop"", ""mobile""]}"
spotify,Spotify Jazz Genre Channel Package 128,Own the Jazz Genre Channel and speak directly to fans of this sound. Connect with passionate listeners who live and breathe music in this genre and enjoy global appeal.,13,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""Australia"", ""UK""], ""device_type_any_of"": [""smart speaker"", ""mobile""]}"
spotify,Spotify Call Her Daddy Podcast Sponsorship Package 129,Sponsor the Call Her Daddy Podcast Sponsorship to reach dedicated podcast fans. Your brand becomes part of engaging conversations and personal stories that resonate with listeners worldwide.,15,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""Australia""], ""device_type_any_of"": [""smart speaker"", ""desktop""]}"
spotify,Spotify Students Study Pack Package 130,Use our Students Study Pack to connect with a specific lifestyle group. Deliver your message with personalization and global scale to a community that reflects your brand values.,17,guaranteed,"[""audio""]","{""geo_country_any_of"": [""USA"", ""UK""], ""device_type_any_of"": [""smart speaker"", ""desktop"", ""mobile""]}"
spotify,Spotify Indie Essentials Playlist Package 131,Be part of the soundtrack with our Indie Essentials Playlist. Reach listeners everywhere as they discover new music curated to fit their lifestyle and let your brand become part of their daily soundtrack.,23,guaranteed,"[""audio""]","{""geo_country_any_of"": [""USA"", ""Australia"", ""UK""], ""device_type_any_of"": [""desktop"", ""mobile""]}"
spotify,Spotify Sad Songs Mood Package 132,Align your message with the Sad Songs Mood and tap into listeners' emotions. Deliver your brand message when they are feeling the vibe and create a meaningful connection across the globe.,36,guaranteed,"[""audio""]","{""geo_country_any_of"": [""France"", ""Australia"", ""UK""], ""device_type_any_of"": [""smart speaker"", ""mobile""]}"
spotify,Spotify Alternative Rock Genre Channel Package 133,Own the Alternative Rock Genre Channel and speak directly to fans of this sound. Connect with passionate listeners who live and breathe music in this genre and enjoy global appeal.,40,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""UK"", ""USA""], ""device_type_any_of"": [""mobile""]}"
spotify,Spotify TED Talks Daily Sponsorship Package 134,Sponsor the TED Talks Daily Sponsorship to reach dedicated podcast fans. Your brand becomes part of engaging conversations and personal stories that resonate with listeners worldwide.,13,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""Germany"", ""Singapore""], ""device_type_any_of"": [""desktop""]}"
spotify,Spotify Night Owls Pack Package 135,Use our Night Owls Pack to connect with a specific lifestyle group. Deliver your message with personalization and global scale to a community that reflects your brand values.,19,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Singapore"", ""UK"", ""Australia""], ""device_type_any_of"": [""smart speaker"", ""desktop""]}"
spotify,Spotify Viral Hits Playlist Package 136,Be part of the soundtrack with our Viral Hits Playlist. Reach listeners everywhere as they discover new music curated to fit their lifestyle and let your brand become part of their daily soundtrack.,14,guaranteed,"[""audio""]","{""geo_country_any_of"": [""France"", ""Germany""], ""device_type_any_of"": [""mobile""]}"
spotify,Spotify Romantic Evening Mood Package 137,Align your message with the Romantic Evening Mood and tap into listeners' emotions. Deliver your brand message when they are feeling the vibe and create a meaningful connection across the globe.,27,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""Germany""], ""device_type_any_of"": [""mobile"", ""desktop"", ""smart speaker""]}"
spotify,Spotify K-Pop Genre Channel Package 138,Own the K-Pop Genre Channel and speak directly to fans of this sound. Connect with passionate listeners who live and breathe music in this genre and enjoy global appeal.,21,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""Germany"", ""Singapore""], ""device_type_any_of"": [""smart speaker""]}"
spotify,Spotify The Daily Wellness Podcast Sponsorship Package 139,Sponsor the The Daily Wellness Podcast Sponsorship to reach dedicated podcast fans. Your brand becomes part of engaging conversations and personal stories that resonate with listeners worldwide.,25,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""UK"", ""France"", ""Singapore""], ""device_type_any_of"": [""smart speaker"", ""mobile"", ""desktop""]}"
spotify,Spotify Parents on the Go Pack Package 140,Use our Parents on the Go Pack to connect with a specific lifestyle group. Deliver your message with personalization and global scale to a community that reflects your brand values.,40,guaranteed,"[""audio""]","{""geo_country_any_of"": [""France"", ""Germany""], ""device_type_any_of"": [""desktop"", ""mobile""]}"
spotify,Spotify Fresh Finds Playlist Package 141,Be part of the soundtrack with our Fresh Finds Playlist. Reach listeners everywhere as they discover new music curated to fit their lifestyle and let your brand become part of their daily soundtrack.,12,guaranteed,"[""audio""]","{""geo_country_any_of"": [""Germany"", ""USA""], ""device_type_any_of"": [""smart speaker""]}"
spotify,Spotify Focus and Productivity Mood Package 142,Align your message with the Focus and Productivity Mood and tap into listeners' emotions. Deliver your brand message when they are feeling the vibe and create a meaningful connection across the globe.,20,guaranteed,"[""audio""]","{""geo_country_any_of"": [""UK"", ""USA"", ""Germany""], ""device_type_any_of"": [""desktop"", ""mobile"", ""smart speaker""]}"
spotify,Spotify Reggae Genre Channel Package 143,Own the Reggae Genre Channel and speak directly to fans of this sound. Connect with passionate listeners who live and breathe music in this genre and enjoy global appeal.,32,guaranteed,"[""audio""]","{""geo_country_any_of"": [""USA"", ""Australia"", ""UK""], ""device_type_any_of"": [""smart speaker"", ""desktop"", ""mobile""]}"
spotify,Spotify Business Wars Podcast Sponsorship Package 144,Sponsor the Business Wars Podcast Sponsorship to reach dedicated podcast fans. Your brand becomes part of engaging conversations and personal stories that resonate with listeners worldwide.,27,guaranteed,"[""audio""]","{""geo_country_any_of"": [""UK"", ""France""], ""device_type_any_of"": [""desktop"", ""smart speaker"", ""mobile""]}"
spotify,Spotify Creators and Makers Pack Package 145,Use our Creators and Makers Pack to connect with a specific lifestyle group. Deliver your message with personalization and global scale to a community that reflects your brand values.,17,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""USA"", ""Singapore"", ""France""], ""device_type_any_of"": [""smart speaker"", ""mobile""]}"
spotify,Spotify Coffeehouse Vibes Playlist Package 146,Be part of the soundtrack with our Coffeehouse Vibes Playlist. Reach listeners everywhere as they discover new music curated to fit their lifestyle and let your brand become part of their daily soundtrack.,29,guaranteed,"[""audio""]","{""geo_country_any_of"": [""USA"", ""Australia"", ""Singapore""], ""device_type_any_of"": [""mobile"", ""desktop""]}"
spotify,Spotify Feel-Good Road Trip Mood Package 147,Align your message with the Feel-Good Road Trip Mood and tap into listeners' emotions. Deliver your brand message when they are feeling the vibe and create a meaningful connection across the globe.,31,non_guaranteed,"[""audio""]","{""geo_country_any_of"": [""Singapore""], ""device_type_any_of"": [""smart speaker"", ""desktop"", ""mobile""]}"
