tenant_slug,product_name,description,price_cpm,delivery_type,formats,targeting_json
nytimes,New York Times Real Estate Content,💼 REAL ESTATE LEADERS READ HERE! Premium placement in our real estate section reaching 2M+ professionals daily. Your brand appears alongside real estate news that moves markets. Perfect for brands wanting to reach real estate decision-makers. Reach the real estate leaders! 📈,32.08,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Obituaries Report,📖 SEAMLESS INTEGRATION! Obituaries content that matches the look and feel of The New York Times. Your brand story told through trusted obituaries journalism reaching 5M+ engaged readers. Perfect for brands wanting authentic obituaries storytelling in premium context. Be part of the obituaries story! ✍️,43.12,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Letters Section,📖 SEAMLESS INTEGRATION! Letters content that matches the look and feel of The New York Times. Your brand story told through trusted letters journalism reaching 5M+ engaged readers. Perfect for brands wanting authentic letters storytelling in premium context. Be part of the letters story! ✍️,43.74,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Health Section,"📰 TRUSTED JOURNALISM REACHES INFLUENTIAL DECISION-MAKERS! Premium health placement on America's most trusted news source. Your brand appears alongside Pulitzer Prize-winning health journalism reaching 5M+ daily readers. Perfect for brands wanting premium context and influential health audience. When quality matters, advertise with quality! 🏆",31.36,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Sports Story,📖 SEAMLESS INTEGRATION! Sports content that matches the look and feel of The New York Times. Your brand story told through trusted sports journalism reaching 5M+ engaged readers. Perfect for brands wanting authentic sports storytelling in premium context. Be part of the sports story! ✍️,37.2,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Politics Section,📖 SEAMLESS INTEGRATION! Politics content that matches the look and feel of The New York Times. Your brand story told through trusted politics journalism reaching 5M+ engaged readers. Perfect for brands wanting authentic politics storytelling in premium context. Be part of the politics story! ✍️,34.02,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Magazine Placement,💼 MAGAZINE LEADERS READ HERE! Premium placement in our magazine section reaching 2M+ professionals daily. Your brand appears alongside magazine news that moves markets. Perfect for brands wanting to reach magazine decision-makers. Reach the magazine leaders! 📈,33.7,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Opinion Section,💼 OPINION LEADERS READ HERE! Premium placement in our opinion section reaching 2M+ professionals daily. Your brand appears alongside opinion news that moves markets. Perfect for brands wanting to reach opinion decision-makers. Reach the opinion leaders! 📈,38.09,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Sports Page,📖 SEAMLESS INTEGRATION! Sports content that matches the look and feel of The New York Times. Your brand story told through trusted sports journalism reaching 5M+ engaged readers. Perfect for brands wanting authentic sports storytelling in premium context. Be part of the sports story! ✍️,37.93,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Real Estate Coverage,"📰 TRUSTED JOURNALISM REACHES INFLUENTIAL DECISION-MAKERS! Premium real estate placement on America's most trusted news source. Your brand appears alongside Pulitzer Prize-winning real estate journalism reaching 5M+ daily readers. Perfect for brands wanting premium context and influential real estate audience. When quality matters, advertise with quality! 🏆",44.13,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Arts Page,💼 ARTS LEADERS READ HERE! Premium placement in our arts section reaching 2M+ professionals daily. Your brand appears alongside arts news that moves markets. Perfect for brands wanting to reach arts decision-makers. Reach the arts leaders! 📈,31.54,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Real Estate Story,💼 REAL ESTATE LEADERS READ HERE! Premium placement in our real estate section reaching 2M+ professionals daily. Your brand appears alongside real estate news that moves markets. Perfect for brands wanting to reach real estate decision-makers. Reach the real estate leaders! 📈,43.28,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Weekend Feature,"📰 TRUSTED JOURNALISM REACHES INFLUENTIAL DECISION-MAKERS! Premium weekend placement on America's most trusted news source. Your brand appears alongside Pulitzer Prize-winning weekend journalism reaching 5M+ daily readers. Perfect for brands wanting premium context and influential weekend audience. When quality matters, advertise with quality! 🏆",40.08,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Corrections Content,💼 CORRECTIONS LEADERS READ HERE! Premium placement in our corrections section reaching 2M+ professionals daily. Your brand appears alongside corrections news that moves markets. Perfect for brands wanting to reach corrections decision-makers. Reach the corrections leaders! 📈,38.62,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Book Review Report,"📰 TRUSTED JOURNALISM REACHES INFLUENTIAL DECISION-MAKERS! Premium book review placement on America's most trusted news source. Your brand appears alongside Pulitzer Prize-winning book review journalism reaching 5M+ daily readers. Perfect for brands wanting premium context and influential book review audience. When quality matters, advertise with quality! 🏆",44.5,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times National Story,📖 SEAMLESS INTEGRATION! National content that matches the look and feel of The New York Times. Your brand story told through trusted national journalism reaching 5M+ engaged readers. Perfect for brands wanting authentic national storytelling in premium context. Be part of the national story! ✍️,44.71,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Weekend Column,"📰 TRUSTED JOURNALISM REACHES INFLUENTIAL DECISION-MAKERS! Premium weekend placement on America's most trusted news source. Your brand appears alongside Pulitzer Prize-winning weekend journalism reaching 5M+ daily readers. Perfect for brands wanting premium context and influential weekend audience. When quality matters, advertise with quality! 🏆",35.38,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Automobiles Coverage,💼 AUTOMOBILES LEADERS READ HERE! Premium placement in our automobiles section reaching 2M+ professionals daily. Your brand appears alongside automobiles news that moves markets. Perfect for brands wanting to reach automobiles decision-makers. Reach the automobiles leaders! 📈,32.98,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Automobiles Page,💼 AUTOMOBILES LEADERS READ HERE! Premium placement in our automobiles section reaching 2M+ professionals daily. Your brand appears alongside automobiles news that moves markets. Perfect for brands wanting to reach automobiles decision-makers. Reach the automobiles leaders! 📈,32.07,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Letters Edition,💼 LETTERS LEADERS READ HERE! Premium placement in our letters section reaching 2M+ professionals daily. Your brand appears alongside letters news that moves markets. Perfect for brands wanting to reach letters decision-makers. Reach the letters leaders! 📈,43.35,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Corrections Column,📖 SEAMLESS INTEGRATION! Corrections content that matches the look and feel of The New York Times. Your brand story told through trusted corrections journalism reaching 5M+ engaged readers. Perfect for brands wanting authentic corrections storytelling in premium context. Be part of the corrections story! ✍️,40.25,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Crossword Edition,💼 CROSSWORD LEADERS READ HERE! Premium placement in our crossword section reaching 2M+ professionals daily. Your brand appears alongside crossword news that moves markets. Perfect for brands wanting to reach crossword decision-makers. Reach the crossword leaders! 📈,37.99,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Health Column,💼 HEALTH LEADERS READ HERE! Premium placement in our health section reaching 2M+ professionals daily. Your brand appears alongside health news that moves markets. Perfect for brands wanting to reach health decision-makers. Reach the health leaders! 📈,31.64,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Technology Edition,📖 SEAMLESS INTEGRATION! Technology content that matches the look and feel of The New York Times. Your brand story told through trusted technology journalism reaching 5M+ engaged readers. Perfect for brands wanting authentic technology storytelling in premium context. Be part of the technology story! ✍️,38.27,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
nytimes,New York Times Letters Placement,"📰 TRUSTED JOURNALISM REACHES INFLUENTIAL DECISION-MAKERS! Premium letters placement on America's most trusted news source. Your brand appears alongside Pulitzer Prize-winning letters journalism reaching 5M+ daily readers. Perfect for brands wanting premium context and influential letters audience. When quality matters, advertise with quality! 🏆",41.42,guaranteed,"[""banner"", ""native""]","{""geo_country_any_of"": [""USA""], ""device_type_any_of"": [""desktop"", ""tablet"", ""mobile""]}"
